"STATION","NAME","DATE","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-07-05","0.00","0.0","0.0",,"97","71",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-07-06","0.00","0.0","0.0",,"101","75",,,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-07-07","0.00","0.0","0.0",,"100","77","    1",,,,,,,"    1",,,"    1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-07-08","0.00","0.0","0.0",,"87","76","    1",,,,,,,"    1",,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-07-09","0.00","0.0","0.0",,"87","74",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-07-10","0.00","0.0","0.0",,"83","74",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-07-11","0.00","0.0","0.0",,"90","73",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-07-12","0.00","0.0","0.0",,"90","71",,,,,"    1",,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-07-13","0.85","0.0","0.0",,"83","74","    1",,"    1",,"    1",,,"    1",,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-07-14","0.29","0.0","0.0",,"82","74","    1",,,,"    1",,,,,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-07-15","0.00","0.0","0.0",,"86","73",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-07-16","0.00","0.0","0.0",,"87","74","    1",,,,"    1",,"    1","    1",,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-07-17","0.00","0.0","0.0",,"93","79",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-07-18","0.00","0.0","0.0",,"95","77",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-07-19","0.58","0.0","0.0",,"88","74","    1",,"    1",,"    1",,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-07-20","0.00","0.0","0.0",,"89","75",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-07-21","0.00","0.0","0.0",,"90","76",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-07-22","0.00","0.0","0.0",,"91","75",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-07-23","0.61","0.0","0.0",,"84","74","    1",,"    1",,"    1",,"    1","    1",,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-07-24","0.00","0.0","0.0",,"97","80",,,"    1",,,,"    1","    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-07-25","0.08","0.0","0.0",,"93","74",,,"    1",,"    1",,,,,"    1",,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-07-26","0.00","0.0","0.0",,"89","68",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-07-27","0.00","0.0","0.0",,"90","71",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-07-28","0.00","0.0","0.0",,"86","71",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-07-29","0.03","0.0","0.0",,"87","74","    1",,"    1",,"    1",,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-07-30","0.00","0.0","0.0",,"80","68",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-07-31","0.00","0.0","0.0",,"81","64",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-08-01","0.00","0.0","0.0",,"80","69",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-08-02","0.00","0.0","0.0",,"81","68",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-08-03","0.00","0.0","0.0",,"83","71",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-08-04","0.00","0.0","0.0",,"85","73",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-08-05","0.00","0.0","0.0",,"96","74",,,,,,,"    1","    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-08-06","0.00","0.0","0.0",,"91","69",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-08-07","0.00","0.0","0.0",,"83","64",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-08-08","0.00","0.0","0.0",,"86","70",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-08-09","0.00","0.0","0.0",,"87","72","    1",,,,,,"    1","    1",,,"    1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-08-10","0.00","0.0","0.0",,"89","75",,,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-08-11","0.00","0.0","0.0",,"93","75",,,,,,,"    1","    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-08-12","0.01","0.0","0.0",,"76","70",,,,,"    1",,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-08-13","0.00","0.0","0.0",,"80","68",,,,,"    1",,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-08-14","0.00","0.0","0.0",,"78","62",,,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-08-15","0.02","0.0","0.0",,"79","69",,,,,"    1",,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-08-16","0.12","0.0","0.0",,"84","71",,,"    1",,"    1",,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-08-17","0.00","0.0","0.0",,"90","73",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-08-18","0.00","0.0","0.0",,"81","71",,,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-08-19","0.00","0.0","0.0",,"86","67",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-08-20","0.00","0.0","0.0",,"92","72",,,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-08-21","0.00","0.0","0.0",,"83","67",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-08-22","1.77","0.0","0.0",,"79","69","    1",,"    1",,"    1",,,,,,,"    1",,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-08-23","0.22","0.0","0.0",,"71","65","    1",,,,"    1",,,,,,"    1","    1",,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-08-24","0.11","0.0","0.0",,"70","64",,,,,"    1",,,,,,,"    1",,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-08-25","0.87","0.0","0.0",,"70","64","    1",,,,"    1",,,,,,"    1","    1",,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-08-26","0.00","0.0","0.0",,"84","67",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-08-27","0.00","0.0","0.0",,"80","61",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-08-28","0.00","0.0","0.0",,"83","61",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-08-29","0.00","0.0","0.0",,"93","63",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-08-30","0.00","0.0","0.0",,"92","68",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-08-31","0.00","0.0","0.0",,"97","72",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-09-01","0.00","0.0","0.0",,"92","73",,,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-09-02","0.00","0.0","0.0",,"86","73",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-09-03","0.00","0.0","0.0",,"85","73",,,,,"    1",,"    1","    1",,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-09-04","0.00","0.0","0.0",,"82","65",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-09-05","0.00","0.0","0.0",,"78","62",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-09-06","0.00","0.0","0.0",,"77","59",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-09-07","0.00","0.0","0.0",,"82","66",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-09-08","0.00","0.0","0.0",,"92","66",,,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-09-09","0.00","0.0","0.0",,"74","63",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-09-10","0.00","0.0","0.0",,"76","61",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-09-11","0.00","0.0","0.0",,"79","58",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-09-12","0.51","0.0","0.0",,"68","56","    1",,,,"    1",,,,,,"    1","    1",,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-09-13","0.18","0.0","0.0",,"76","55","    1",,"    1",,"    1",,,,,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-09-14","0.00","0.0","0.0",,"79","60","    1",,,,,,,,,,"    1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-09-15","0.00","0.0","0.0",,"73","56",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-09-16","0.82","0.0","0.0",,"73","53","    1",,"    1",,"    1",,,,,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-09-17","0.25","0.0","0.0",,"75","61","    1",,"    1",,"    1",,,"    1",,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-09-18","0.00","0.0","0.0",,"73","61",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-09-19","0.00","0.0","0.0",,"77","60",,,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-09-20","0.00","0.0","0.0",,"74","59",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-09-21","0.00","0.0","0.0",,"70","53",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-09-22","0.36","0.0","0.0",,"80","64","    1",,"    1",,"    1",,,,,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-09-23","0.00","0.0","0.0",,"80","66",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-09-24","0.00","0.0","0.0",,"77","68","    1",,,,,,"    1","    1",,,"    1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-09-25","0.00","0.0","0.0",,"87","67",,,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-09-26","0.29","0.0","0.0",,"75","63",,,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-09-27","0.91","0.0","0.0",,"73","62","    1",,,,"    1",,,,,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-09-28","0.00","0.0","0.0",,"74","69","    1",,,,"    1",,,,,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-09-29","0.00","0.0","0.0",,"78","63",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-09-30","1.06","0.0","0.0",,"77","70","    1",,"    1",,"    1",,"    1","    1",,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-10-01","2.02","0.0","0.0",,"75","58","    1",,,,"    1",,,"    1",,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-10-02","0.00","0.0","0.0",,"68","52",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-10-03","0.05","0.0","0.0",,"64","52",,,,,"    1",,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-10-04","0.47","0.0","0.0",,"57","53","    1",,,,"    1",,,"    1",,,"    1","    1",,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-10-05","0.01","0.0","0.0",,"65","56","    1",,,,,,,,,,"    1","    1",,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-10-06","0.01","0.0","0.0",,"65","55",,,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-10-07","0.00","0.0","0.0",,"73","53",,,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-10-08","0.00","0.0","0.0",,"73","54",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-10-09","0.00","0.0","0.0",,"74","52",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-10-10","0.00","0.0","0.0",,"69","44",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-10-11","0.69","0.0","0.0",,"75","55","    1",,"    1",,"    1",,,,,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-10-12","0.01","0.0","0.0",,"71","54",,,,,"    1",,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-10-13","0.00","0.0","0.0",,"66","48",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-10-14","0.93","0.0","0.0",,"65","47","    1",,,,"    1",,,,,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-10-15","0.01","0.0","0.0",,"60","50",,,,,"    1",,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-10-16","0.00","0.0","0.0",,"61","51",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-10-17","0.00","0.0","0.0",,"71","48",,,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-10-18","0.00","0.0","0.0",,"62","49",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-10-19","0.09","0.0","0.0",,"59","48",,,,,"    1",,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-10-20","0.00","0.0","0.0",,"60","46",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-10-21","0.00","0.0","0.0",,"65","50","    1",,,,,,,,,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-10-22","0.00","0.0","0.0",,"55","47",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-10-23","0.00","0.0","0.0",,"65","45",,,,,"    1",,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-10-24","0.00","0.0","0.0",,"66","52",,,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-10-25","0.00","0.0","0.0",,"69","52",,,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-10-26","0.00","0.0","0.0",,"69","60","    1","    1",,,,,,,"    1",,"    1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-10-27","0.13","0.0","0.0",,"67","63","    1",,,,"    1",,,,"    1",,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-10-28","0.00","0.0","0.0",,"76","54","    1","    1",,,,,,,"    1",,"    1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-10-29","0.00","0.0","0.0",,"59","48",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-10-30","0.00","0.0","0.0",,"58","43",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-10-31","0.00","0.0","0.0",,"62","42",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-11-01","0.00","0.0","0.0",,"50","37",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-11-02","0.00","0.0","0.0",,"52","36",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-11-03","0.00","0.0","0.0",,"53","36",,,,,"    1",,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-11-04","0.89","0.0","0.0",,"51","46","    1",,,,"    1",,,,,,"    1","    1",,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-11-05","0.08","0.0","0.0",,"55","45","    1",,,,"    1",,,,,,"    1","    1",,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-11-06","0.00","0.0","0.0",,"53","40",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-11-07","0.00","0.0","0.0",,"52","38",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-11-08","0.03","0.0","0.0",,"46","41",,,,"    1","    1",,,,,,,,,"    1",,"    1",,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-11-09","0.00","0.0","0.0",,"55","41",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-11-10","0.00","0.0","0.0",,"58","46",,,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-11-11","0.00","0.0","0.0",,"57","41",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-11-12","0.00","0.0","0.0",,"65","40",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-11-13","0.00","0.0","0.0",,"66","43",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-11-14","0.00","0.0","0.0",,"61","37",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-11-15","0.00","0.0","0.0",,"60","47","    1",,,,,,,,,,"    1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-11-16","0.34","0.0","0.0",,"59","51","    1",,,,"    1",,,,,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-11-17","0.43","0.0","0.0",,"62","51","    1",,,,"    1",,,,,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-11-18","0.01","0.0","0.0",,"56","45",,,,,"    1",,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-11-19","0.00","0.0","0.0",,"50","38",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-11-20","0.00","0.0","0.0",,"56","39",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-11-21","0.00","0.0","0.0",,"49","36",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-11-22","0.00","0.0","0.0",,"60","45",,,,,"    1",,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-11-23","0.00","0.0","0.0",,"60","50",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-11-24","0.00","0.0","0.0",,"51","41",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-11-25","0.06","0.0","0.0",,"50","38",,,"    1","    1","    1",,,,,,,"    1",,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-11-26","0.09","0.0","0.0",,"54","40","    1",,,,"    1",,,,,,"    1","    1",,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-11-27","0.00","0.0","0.0",,"44","35",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-11-28","0.00","0.0","0.0",,"47","34",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-11-29","0.00","0.0","0.0",,"48","31",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-11-30","0.02","0.0","0.0",,"56","47",,,,,"    1",,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-12-01","0.97","0.0","0.0",,"59","40","    1",,,,"    1",,,,,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-12-02","0.00","0.0","0.0",,"44","34",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-12-03","0.00","0.0","0.0",,"42","34",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-12-04","0.00","0.0","0.0",,"43","33",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-12-05","0.00","0.0","0.0",,"37","31",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-12-06","0.00","0.0","0.0",,"36","31",,,,,,,,,,,,,,"    1",,"    1",,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-12-07","0.00","0.0","0.0",,"39","31",,,,,,,,,,,,,,,,"    1",,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-12-08","0.00","0.0","0.0",,"36","28",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-12-09","0.00","0.0","0.0",,"32","22",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-12-10","0.00","0.0","0.0",,"38","19",,,,,,,,,,,,,,"    1",,"    1",,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-12-11","0.00","0.0","0.0",,"44","27","    1",,,,"    1",,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-12-12","1.15","0.0","0.0",,"56","42","    1",,,,"    1",,,,,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-12-13","0.02","0.2","0.0",,"50","22","    1",,,,"    1",,,"    1",,,"    1",,,"    1",,"    1",,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-12-14","0.00","0.0","0.0",,"25","19",,,,,,,,,,,,,,"    1",,"    1",,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-12-15","0.00","0.0","0.0",,"30","20",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-12-16","0.00","0.0","0.0",,"30","24",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-12-17","0.00","0.0","0.0",,"38","22",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-12-18","0.00","0.0","0.0",,"37","25",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-12-19","0.00","0.0","0.0",,"38","28",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-12-20","0.00","0.0","0.0",,"39","26",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-12-21","0.00","0.0","0.0",,"43","29",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-12-22","0.00","0.0","0.0",,"41","29",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-12-23","0.00","0.0","0.0",,"37","31",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-12-24","0.00","0.0","0.0",,"42","30",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-12-25","0.00","0.0","0.0",,"33","26",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-12-26","0.69","10.5","0.0",,"31","22",,"    1",,,,,,"    1","    1",,,,,"    1",,"    1",,,"    1"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-12-27","0.30","5.1","16.0",,"27","21",,"    1",,,,,,"    1","    1",,,,,"    1",,"    1",,,"    1"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2010-12-28","0.00","0.0","15.0",,"38","23",,,,,,,,,,,,,,,,,,,
